author,id,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date,text_processed
@RendySetiyanto,2671,Gua pake Xiomi 13pro5G adu sama Iphone 11 masih menang tipis bg beda 3detik emang kelaz ini hp ,negative,2024-10-17 21:31:28+00:00,1,Redmi Note 13 Pro 5G,Xiaomi,Mid-Range,24-Feb,gue pakai xiomi 13pro5g adu sama iphone 11 menang tipi bagi beda 3detik kelaz handphone
@Sandioktaria-n3u,2672,"Aku yang nonton pakek redmi note 13 pro 5G, senyum2 sendiri",neutral,2024-10-12 05:23:15+00:00,1,Redmi Note 13 Pro 5G,Xiaomi,Mid-Range,24-Feb,menonton pakai redmi note 13 profesional 5g senyum
@MCSBANJARMASIN,2673,"alhamdulillah karena redmi note 8 pro mulai hang2, akhirnya beli redmi note 13 pro 5G......dan udah update ke Hyper OS dpt android 14",positive,2024-10-08 02:55:47+00:00,1,Redmi Note 13 Pro 5G,Xiaomi,Mid-Range,24-Feb,alhamdulillah redmi note 8 profesional hang2 beli 13 5g pembaruan hyper o android 14
@IchalDeulofeu,2674,Alhamdulillah semenjak liat vidio ini jadi tambah yakin buat pake renot 13 pro 5G dan alhamdulillah baru kesampean dari awal bang David buat vidio,positive,2024-10-07 16:09:49+00:00,1,Redmi Note 13 Pro 5G,Xiaomi,Mid-Range,24-Feb,alhamdulillah semenjak lihat video pakai renot 13 profesional 5g baru dari bang david
@tedi9559,2675,"Sayang bump camera nya tebel bgt, lebar, harusnya kaya yang 11 pro plus.. Yang 11 pro udah cakep, bump juga ga terlalu tebel, Masih elegan vivo v30 emang, cuma sayang mono speaker aja",positive,2024-08-20 08:23:44+00:00,1,Realme 12 Pro 5G,Realme,Mid-Range,24-Feb,sayang bump camera nya tebal banget lebar kayak 11 profesional plus cakap tidak elegan vivo v30 mono speaker
@cipluxgendeng9558,2676,Terlalu cepat utk memilih Xiomai 13T....,negative,2024-05-02 03:32:53+00:00,1,Realme 12 Pro 5G,Realme,Mid-Range,24-Feb,cepat memilih xiomai 13t
@BroSawer,2677,"""Review setelah 2 minggu Kamera : tele memuaskan, portrait ok, makro kurang halus Gaming : undawn, hasil nya? skip Multitasking : lag, dari ML switch ke WA, switch ke Excel Hasil : Tanggung""",negative,2024-04-12 11:27:26+00:00,1,Realme 12 Pro 5G,Realme,Mid-Range,24-Feb,review 2 minggu kamera tele memuaskan portrait oke makro halus gaming undawn hasil nya skip multitasking lag dari ml switch wa excel tanggung
@jibranhanif,2678,Kamera telephotonya optimal di pembesaran berapa kali ya? 10x masih oke ngga?,negative,2024-07-09 10:13:30+00:00,1,Realme 12 Pro 5G,Realme,Mid-Range,24-Feb,kamera telephotonya optimal pembesaran kali iya 10x oke tidak
@kakaprayoga-nm6tl,2679,untuk yang realme 12 pro standar apa masuk indo om?,negative,2024-07-03 07:40:37+00:00,1,Realme 12 Pro 5G,Realme,Mid-Range,24-Feb,realme 12 profesional standar masuk indonesia om
@nurditachannel5135,2680,"""Mau tanya mending realme 12 pro atau IP 11?""",negative,2024-04-07 15:03:54+00:00,1,Realme 12 Pro 5G,Realme,Mid-Range,24-Feb,realme 12 profesional ip 11
@JDK.Channel,2681,"""syukurlah skrg realme tuningan warna nya gk lebayy... jgn bandingin sama kamera burik punya poco x6 pro yg pke sensor omnivision ov64b burikk""",negative,2024-04-29 08:47:27+00:00,1,Realme 12 Pro 5G,Realme,Mid-Range,24-Feb,syukurlah realme tuningan warna nya tidak lebay bandingkan sama kamera burik poco x6 profesional pakai sensor omnivision ov64b burikk
@Fadli_1606.,2682,Realme the best.,positive,2024-04-15 01:28:37+00:00,1,Realme 12 Pro 5G,Realme,Mid-Range,24-Feb,realme the best
@Ramasevilla25,2683,3 kali nonton ini di ulang2 . Akhirnya fix ambil redmi,neutral,2024-07-12 04:01:05+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,3 kali menonton ulang fix ambil redmi
@revarespiyanti4407,2684,Tolong dong mending infinix zero 30 apa redmi 12,neutral,2024-07-09 14:46:47+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,tolong infinix zero 30 redmi 12
@ibrahimabdillah4271,2685,Mending ini atau note 40 y?,negative,2024-06-27 12:56:30+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,note 40 iya
@zidanramadhan5831,2686,Zero 30 vs note 40 bagus mana ya? mau beli bingung,negative,2024-03-24 04:23:14+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,zero 30 lawan note 40 bagus iya beli bingung
@nurmuslimin3044,2687,Ini udah ada sensor sidik jarinya gak sih kak ???,neutral,2024-03-17 07:51:03+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,sensor sidik jarinya tidak sih kak
@kenchannel383,2688,sebenarnya tergoda saya bang tpi kira2 awet gak ya bang untuk pakaian jangka panjang...ya buat harian aja...dan game pun jarang2 ...dan adakah keluhan di kekuatan sinyal...di daerah yg jauh dri tower...,negative,2024-10-17 10:51:31+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,tergoda bang awet tidak iya pakaian jangka harian game jarang2 adakah keluhan kekuatan sinyal daerah dari tower
@FarizSetiawan-h8w,2689,Bang bisa d upgrade android 14 gx,neutral,2024-09-23 16:07:59+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,bang peningkatan android 14 tidak
@cecepgorbachev3018,2690,Dibongkar semua rahasia hp branded sama infinix ,negative,2024-08-19 00:18:07+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,dibongkar rahasia handphone bermerek sama infinix
@asmarofficiall,2691,baru beli harga plash 7.7 sisa 2.5jt dapat cashback 2rts rb sisa 2.3 dapat potongan tiktok 2rts saua bayar sisa 1.150jt...OP bangat hp nya yg warna green ,positive,2024-07-07 08:36:13+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,baru beli harga plash 7 sisa 2 5jt cashback 2rts ribu 3 potongan tiktok saua bayar 1 150jt op banget handphone nya warna green
@adityaadjie591,2692,"Udh berapa kali ngulangin video unboxsing zero 30 4g bang David ,akhir nya fix beli ni hp zero 30 4g walaupun ada yg terbaru note 40 dengan harga yg sama saya lebih milih zero 30 4g terbaik",positive,2024-07-04 16:59:30+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,kali mengulangi video unboxsing zero 30 4g bang david nya fix beli nih handphone terbaru note 40 harga sama memilih terbaik
@AriefYuli-v5n,2693,"2024 baru bisa beli HP ini, alhamdulillah",positive,2024-07-01 15:46:10+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,2024 baru beli handphone alhamdulillah
@sherlycious5790,2694,Bismillah mau beli­,positive,2024-06-16 17:02:47+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,bismillah beli
@fiyahdiana,2695,Zero 30 5G dong bang,positive,2024-05-01 17:38:21+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,zero 30 5g bang
@hunterrevew94,2696,Zero 30 5G jauh lebih enak bang,positive,2024-04-22 11:43:25+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,zero 30 5g enak bang
@langvoldigoad.5397,2697,untuk hp ini bisa ga sih 120fps mobile legend yg tau tutornyaÂÂÂ,neutral,2024-03-30 12:44:50+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,handphone tidak sih 120fps mobile legend tutornyaâ â
@almakruf4131,2698,Gara gara ini saya beli pas HP yang dulu rusak juga kemakan usia,negative,2024-03-24 15:46:36+00:00,1,Infinix Zero 30,Infinix,Mid-Range,24-Aug,gara beli pa handphone rusak termakan usia
@ridwanjuniorr,2699,"""Mending ini/samsung a55 5g? Harganya kan sama""",negative,2024-11-01 06:11:29+00:00,1,Vivo V40,Vivo,Mid-Range,24-Aug,samsung a55 5g harganya sama
@paizalrifqiw,2700,"masih bingung cuy,antara vivo v40/samsung a55 :)",neutral,2024-10-20 15:05:49+00:00,1,Vivo V40,Vivo,Mid-Range,24-Aug,bingung coy vivo v40 samsung a55
@mugenmugen9937,2701,Beli sekarang apa nunggu keluaran terbaru ya arghh bingung,negative,2024-10-10 07:22:28+00:00,1,Vivo V40,Vivo,Mid-Range,24-Aug,beli menunggu keluaran terbaru iya arghh bingung
@amandaputri3737,2702,kesini krn bingung mau ganti hp lanjut vivo user apa samsung¢,neutral,2024-10-06 00:12:49+00:00,1,Vivo V40,Vivo,Mid-Range,24-Aug,kesini bingung ganti handphone vivo pengguna samsung
@dewisafitri3019,2703,Review xiaomi 14T dan 14T pro bang Boleh bandingin sama vivo bagusan mana ya?,positive,2024-10-04 10:37:19+00:00,1,Vivo V40,Vivo,Mid-Range,24-Aug,review xiaomi 14t profesional bang bandingkan sama vivo bagusan iya
@jejakeksplorasi,2704,A55 atau vivo V40 ya ...,neutral,2024-10-02 08:26:42+00:00,1,Vivo V40,Vivo,Mid-Range,24-Aug,a55 vivo v40 iya
@ans_sweet,2705,"""ak nonton ini masi pakek Vivo y12s semoga tahun depan bs beli Vivo keluaran terbaru. Aamiin... Cape sm hp ini """,positive,2024-11-10 23:57:56+00:00,1,Vivo V40,Vivo,Mid-Range,24-Aug,menonton pakai vivo y12s semoga beli keluaran terbaru amin capek sama handphone
@heriajahgarage2889,2706,Otewe jual V30e beli V40 plus kredivo ,neutral,2024-10-07 18:05:59+00:00,1,Vivo V40,Vivo,Mid-Range,24-Aug,otewe jual v30e beli v40 plus kredivo
@nocomment1832,2707,Nonton video ini dgn vivo V40 5G. Gk nyesel keluarin 7jt ÂÂ¤Â Enak d pegang jg..,positive,2024-10-03 13:05:40+00:00,1,Vivo V40,Vivo,Mid-Range,24-Aug,menonton video vivo v40 5g tidak menyesal mengeluarkan 7jt â enak pegang
@Exz-b7d,2708,Lebih bagus mana sma x6 5g .?,negative,2024-09-30 16:56:21+00:00,1,POCO M7 Pro 5G,POCO,Mid-Range,Expected Late 2024,bagus sama x6 5g
@RullyAmrozi,2709,"""Kata siapa pake 6100+ bang.? Bukannya Dimensity 7025 Ultra..""",negative,2024-10-06 23:11:35+00:00,1,POCO M7 Pro 5G,POCO,Mid-Range,Expected Late 2024,pakai 6100 bang dimensity 7025 ultra
@Asdcryst,2710,Kemarin sempat mau beli bgt karena butuh hp compact. Tp gatau dah kenapa malah nyasar S23 Tp bersyukur katanya barangnya bermasalah bgt di layar ya kalau lihat dr komen2?,negative,2024-08-21 09:45:29+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,kemarin beli banget butuh handphone compact tau menyasar s23 bersyukur barangnya bermasalah layar iya lihat dari komen
@robypaulana2761,2711,"W yang beberapa kali beli sharp limbah jp ga aneh sama 3 launcher yang ditanem sharp, jadi bukan rahasia sih wkwk, malah w uninstall 2 lainnya",negative,2024-08-16 06:28:28+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,gue kali beli sharp limbah jp tidak aneh sama 3 launcher ditanem rahasia sih wkwk uninstall 2
@Minepixeler24,2712,"Menurutku spek dari Sharp sdh lumayan untuk pemakaian normal (jarang main game berat), tapi yg jadi pr dari Sharp adalah masalah aftersale mereka seperti garansi dan harga yg salah.",negative,2024-10-10 11:38:09+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,menurutku spesifikasi dari sharp lumayan pemakaian normal jarang main game berat tapi pekerjaan rumah masalah aftersale garansi harga salah
@bukanyoutuber5172,2713,Tapi lcd sama sparepart lain belum ada dipasaran jadi kalo rusak dibuang aja,negative,2024-05-29 13:49:19+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,tapi lcd sama sparepart belum dipasaran rusak dibuang
@haeruddin1885,2714,Pengujian kamera terlalu singkat coba lebih mendalam,negative,2024-03-15 17:50:49+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,pengujian kamera singkat coba mendalam
@MaddoxxFD,2715,"modelnya cakep, mirip dgn htc yg pertama pake casing aluminum",positive,2024-08-16 08:00:53+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,modelnya cakap htc pakai casing aluminum
@TheJibon,2716,"Gw pake sharp sense4pro aja layarnya jernih, warnanya bagus. Apalagi ini",positive,2024-08-02 13:02:23+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,gue pakai sharp sense4pro layarnya jernih warnanya bagus
@Perampok04,2717,Hp menarik buat orang yg bosen sama hp mainstream,positive,2024-03-22 20:08:38+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,handphone menarik orang bosan sama mainstream
@SarifH-i5f,2718,Gila kamera nya bening bngt,positive,2024-03-14 22:16:50+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,gila kamera nya bening banget
@ateng.mantaoabis5812,2719,Mantaap juga,positive,2024-03-14 16:44:32+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,mantap
@gamevlog8692,2720,"""Pertamax bang Entah kenapa gw lebih suka pake handphone yg berat ketimbang yg ringan, Feel nya kerasan mahal & kokoh""",positive,2024-03-14 11:02:29+00:00,1,Sharp Aquos Sense 8,Sharp,Mid-Range,24-Jan,pertamax bang gue suka pakai handphone berat ketimbang ringan feel nya kerasan mahal kokoh
@jokobintangmas8152,2721,Pamornya udah kalah sama infinix tp menggap dirinya setara oppo ( ya itu realme ) ,positive,2024-11-01 00:51:21+00:00,1,Realme C61,Realme,Entry-Level,24-Sep,pamornya kalah sama infinix menggapai setara oppo iya realme
@ArisNiko29,2722,Ada aplikasi untuk ruang game atau game booster nggak kak?,neutral,2024-10-01 11:05:04+00:00,1,Realme C61,Realme,Entry-Level,24-Sep,aplikasi ruang game booster kak
@Nyot_Nyot21,2723,"baru aja beli hp ini yg ram 6 buat sodara. pas pertama nyoba, ko lemot yah, dari awal booting sampe buka app pasti ada jedah, dan buat saya itu sangat mengganggu. kalo menurut saya, ini hp lebih cocok buat bapak2/emak2, buat kaula mudah, mending cari hp lain aja",negative,2024-11-05 11:14:14+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,baru beli handphone ram 6 saudara pa mencoba lambat ya dari booting buka app jedah mengganggu cocok emak kaula mudah cari
@werdanestapa,2724,Masih bagusan realme c3 kameranya ????,negative,2024-10-17 10:58:04+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,bagusan realme c3 kameranya
@Gie31405,2725,"Melihat kaos bang David ada tulisan MENDING, saya jadi berfikir drpd beli hp oppo a3x ,mending infinix GK sih...",negative,2024-10-09 10:31:57+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,kaos bang david tulisan berpikir beli handphone oppo a3x infinix tidak sih
@WulanDari-bd4sh,2726,Kamera nya jelek banget asli.,negative,2024-10-07 04:45:19+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,kamera nya jelek banget asli
@trioari-1,2727,"banyak yang bilang kamera belakang oppo a3x fake, sebenarnya cuma ada 1 kamera yang 1 gimmick",negative,2024-10-07 00:09:51+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,bilang kamera oppo a3x fake 1 gimmick
@MaskusSayang,2728,Sama realme c51 bagusan mana?,negative,2024-11-09 06:49:43+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,sama realme c51 bagusan
@noonajinjin,2729,1080p,positive,2024-10-21 15:09:02+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,1080p
@kucingkalem891,2730,"Nonton aja lah, beli kagak.",negative,2024-10-21 09:20:48+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,menonton beli tidak
@TaryNkn_94,2731,"Mending ambil oppo reno, udh ada slowmoot nya. Hasil video nya lumayan stabil.",positive,2024-10-07 04:38:02+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,ambil oppo reno slowmoot nya hasil video lumayan stabil
@sidoell643,2732,Bt ank main yotbe bgus jatoh g pecah dn rusak Oppo a3x ????,negative,2024-11-05 11:27:42+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,anak main yotbe bagus jatuh tidak pecah rusak oppo a3x
@Fernandoasrafchanel,2733,Saya baru beli hp ini hari ini,negative,2024-11-03 15:53:41+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,baru beli handphone
@madanramadhan8358,2734,Oppo a3x buat ojol the best,positive,2024-10-26 18:39:50+00:00,1,OPPO A3x,OPPO,Entry-Level,2024,oppo a3x ojek online the best
@EraMbog-y6y,2735,"bisa bayar utang 10jt, beli infinix 50 1 buat saya, iphone 11 buat istri yg ngidam, tab 2 biji buat anak sekolah, bayar kontrakan setahun, buka franachise es teh sisanya buat sehari hari",neutral,2024-10-23 03:52:32+00:00,1,Huawei Mate XT Ultimate,Huawei,Flagship,10-Sep-24,bayar utang sepuluh juta beli infinix 50 1 iphone 11 istri mengidam tab 2 biji anak sekolah kontrakan setahun buka franachise e kakak perempuan sisanya sehari
@Dims_vlt,2736,Jadi pengen beli. Semoga cpet rilis di indo,positive,2024-10-20 17:09:03+00:00,1,Huawei Mate XT Ultimate,Huawei,Flagship,10-Sep-24,beli semoga cepat rilis indonesia
@reddragon6833,2737,"Malas bgt beli hp cina harga aegitu, yg semangat cuma influencer karena dibayar",negative,2024-10-20 03:27:00+00:00,1,Huawei Mate XT Ultimate,Huawei,Flagship,10-Sep-24,malas banget beli handphone cina harga aegitu semangat influencer dibayar
@imos1286,2738,"4hp bisa dpt mobil baru tinggal pilih, ya allah ya karim",neutral,2024-10-16 11:59:41+00:00,1,Huawei Mate XT Ultimate,Huawei,Flagship,10-Sep-24,4hp mobil baru tinggal pilih iya allah karim
@Woowosh,2739,Bisa tuker tambah sama honda beat 2008? ®,neutral,2024-10-01 02:00:56+00:00,1,Huawei Mate XT Ultimate,Huawei,Flagship,10-Sep-24,tukar sama honda beat 2008
@Minepixeler24,2740,Saran agar compare dengan iPhone 16 Pro Max,neutral,2024-09-22 05:09:44+00:00,1,Google Pixel 9,Google,Flagship,2024,saran compare iphone 16 profesional max
@Al_Hanan_projeck,2741,Apa daya masih pake ip 11,negative,2024-09-11 05:08:01+00:00,1,Google Pixel 9,Google,Flagship,2024,daih pakai ip 11
@asaneketo,2742,"Kalau dibandinngin sama iphone dan samsung, menurut gw harga pixel kemahalan. Dari segi performance kalah jauh dan material yg digunakan iphone dan samsung sdh titanium. Hasil kamera beda2 tipis, AI jg mungkin hanya bbrp yg sering dipakai. Kalau saja dengan harga 128gb dpt yg 256 gb mungkin lebih worth it",negative,2024-08-28 13:54:53+00:00,1,Google Pixel 9,Google,Flagship,2024,dibandinngin sama iphone samsung gue harga pixel kemahalan dari segi performance kalah material titanium hasil kamera beda tipi ai dipakai 128gb 256 gb worth it
@thesantico424,2743,Hp ampas,negative,2024-08-28 11:36:56+00:00,1,Google Pixel 9,Google,Flagship,2024,handphone ampas
@hyoncchi_7381,2744,"inceraannnn ÂÂ¤Â£ÂÂ¤Â£ gara2 ada vendor kirim foto, kirain ipon ternyata pas dilihat ada tagnya hp ini, wagilaseh sukak banget sama tone warna hasil fotonya, malah menurutku mirip2 hasilnya kamera fujifilm yang ada tone khasnya ÂÂ¤Â­poco seri flagship ayokk kapan ini mau bikin kamera model kayak gini",positive,2024-11-13 01:37:11+00:00,1,Xiaomi 14T Pro,Xiaomi,Flagship,24-Sep,inceraannnn â gara vendor kirim foto kiraan ipon pa tagnya handphone wagilaseh suka banget sama tone warna hasil fotonya menurutku mirip2 hasilnya kamera fujifilm khasnya poco seri flagship ayokk bikin model kayak
@dailybangwan,2745,"Masih setia sama Mi 9T pro, ini aja masih lancar banget apalagi yg 14T pro®",positive,2024-11-11 00:57:10+00:00,1,Xiaomi 14T Pro,Xiaomi,Flagship,24-Sep,setia sama mi 9t profesional lancar banget 14t
@raupaup5,2746,"Mi 10t gua masih awet banget ampe sekarang, beli pas awal awal launching, nunggu rusak dulu mungkin baru ganti, mungkin pas keluar mi18t kali rusaknya saking awetnya",positive,2024-11-07 18:41:22+00:00,1,Xiaomi 14T Pro,Xiaomi,Flagship,24-Sep,mi 10t gue awet banget beli pa launching menunggu rusak baru ganti mi18t kali rusaknya saking awetnya
@josuaerick9670,2747,"Kalo saya dari dulu paling anti sama yang namanya iklan, masa aplikasi dasar bawaan aja perlu ada iklan. Skip",negative,2024-11-06 15:16:54+00:00,1,Xiaomi 14T Pro,Xiaomi,Flagship,24-Sep,dari anti sama namanya iklan aplikasi dasar bawaan skip
@deculandroid,2748,Desain kmeranya kaya bodrex satu tablet,neutral,2024-10-28 18:42:22+00:00,1,Xiaomi 14T Pro,Xiaomi,Flagship,24-Sep,desain kmeranya kayak bodrex tablet
@finaldikurniawan,2749,tim yang masi make ip 14,neutral,2024-11-15 19:07:18+00:00,1,iPhone 16,Apple,Flagship,24-Oct,tim make ip 14
@nrwtellingstories1004,2750,"Niat tp mahal, klo mau korupsi yah gak pp mahal ",negative,2024-11-13 07:41:58+00:00,1,iPhone 16,Apple,Flagship,24-Oct,niat mahal korupsi ya tidak pulang pergi
@dhimazjo,2751,PRO itu kepanjangan apa ya ? serius tny. Lu ngapain beli si vid? katanya nasionalis ?,negative,2024-11-13 06:30:14+00:00,1,iPhone 16,Apple,Flagship,24-Oct,profesional kepanjangan iya serius beli sih video nasionalis
@jackman4004,2752,Geli emang masih 60hz,negative,2024-11-12 16:28:49+00:00,1,iPhone 16,Apple,Flagship,24-Oct,geli 60hz
@budichandrakusuma6976,2753,Boikot apple sebelum buka pabrik di indonesia..,negative,2024-11-12 12:17:12+00:00,1,iPhone 16,Apple,Flagship,24-Oct,boikot apple buka pabrik indonesia
@Ki18T30,2754,Mampos lo bang iPhone 16 series IMEI nya di blokir pemerintah ÂÂÂÂÂÂ,negative,2024-11-12 10:16:23+00:00,1,iPhone 16,Apple,Flagship,24-Oct,mampus bang iphone 16 series imei nya blokir pemerintah â
@joegigs-f1o,2755,Minta masuk pasar Indonesia tapi minta HOLIDAY TAX 50 tahun... Whuaaaattt??!,negative,2024-11-12 09:58:17+00:00,1,iPhone 16,Apple,Flagship,24-Oct,masuk pasar indonesia tapi holiday tax 50 whuaaaattt
@Mamanracing56,2756,Mudah mudahan iPhone gak masuk indo,neutral,2024-11-12 04:47:00+00:00,1,iPhone 16,Apple,Flagship,24-Oct,mudah mudahan iphone tidak masuk indonesia
@maddrybspnmaddry3587,2757,Selamat kalian tim creator menjadi DPO karna IP barang ilegal ...,neutral,2024-11-11 17:29:33+00:00,1,iPhone 16,Apple,Flagship,24-Oct,selamat tim creator dpo ip barang ilegal
@saputrasaputra3347,2758,"Dilarang mempromosikan produk yg dilarang pemerintah indonesia

Kalau masih membandel siap2 kena pasal",negative,2024-11-10 11:51:22+00:00,1,iPhone 16,Apple,Flagship,24-Oct,dilarang mempromosikan produk pemerintah indonesia membandel kena pasal
@wi_vi2736,2759,Ni orang sdh tau apple merendah indonesia malah dipromosikan gratis.,negative,2024-11-10 07:03:29+00:00,1,iPhone 16,Apple,Flagship,24-Oct,nih orang apple merendah indonesia dipromosikan gratis
@ZulMuchtar-vc8ri,2760,"Sebuah kebohogan pasaran harganya tak imbang dgn kwalitetnya, katanya canggih apanya yang canggih dan hanya gengsian palsu dianggap orang kaya tapi bodoh, ayo mau pilih mana, dikatakan bodoh atau dikatakan orang kaya",negative,2024-11-10 02:31:07+00:00,1,iPhone 16,Apple,Flagship,24-Oct,kebohogan pasaran harganya tidak imbang kwalitetnya canggih apanya gengsian palsu dianggap orang kayak tapi bodoh ayo pilih
@Cio_alba12,2761,Tangkap org ini yg tlah mempromosi kan HP apple.,negative,2024-11-09 10:20:16+00:00,1,iPhone 16,Apple,Flagship,24-Oct,tangkap orang mempromosi handphone apple
@sobatotan3866,2762,Please jangan Bikin Video tentang Hp ini lagi Bro. Mereka tidak Taat Kepada Aturan Negara Kita,negative,2024-11-09 09:10:30+00:00,1,iPhone 16,Apple,Flagship,24-Oct,please bikin video handphone saudara laki-laki tidak taat aturan negara
@SR-Media8,2763,Take down dulu aja bang.. sebagai bentuk dukungan kita ke pemerintah,positive,2024-11-09 03:42:39+00:00,1,iPhone 16,Apple,Flagship,24-Oct,take down bang bentuk dukungan pemerintah
@AndoMartin,2764,SAYA HARAP PEMERINTAH BLOKIR IMEI  Ip16 di NKRI,neutral,2024-11-08 23:25:06+00:00,1,iPhone 16,Apple,Flagship,24-Oct,harap pemerintah blokir imei ip16 negara kesatuan republik indonesia
@dreamroom1379,2765,"udah gak ada harapan buat masuk, auto Boikot ",negative,2024-11-08 18:12:54+00:00,1,iPhone 16,Apple,Flagship,24-Oct,tidak harapan masuk auto boikot
@MasSigit88,2766,Kecewa.. anda tdk mendukung negara yg sedang memblokir Iphone,negative,2024-11-08 13:19:17+00:00,1,iPhone 16,Apple,Flagship,24-Oct,kecewa tidak mendukung negara memblokir iphone
@tangadulan,2767,"Chanel ini diduga melanggar pasal 35 PP No 46 tahun 2021.

Karena udah promosikan iphone 16.",neutral,2024-11-08 03:44:30+00:00,1,iPhone 16,Apple,Flagship,24-Oct,chanel diduga melanggar pasal 35 pulang pergi no 46 2021 promosikan iphone 16
@madhatter2916,2768,udah di banned bang...apple udah finish,negative,2024-11-07 23:08:22+00:00,1,iPhone 16,Apple,Flagship,24-Oct,banned bang apple finish
@MasOne88,2769,katanya kamera terbaik tp kok paling jelek  itu huawei?,negative,2024-10-17 08:37:39+00:00,1,Huawei Pura 70 Ultra,Huawei,Flagship,18-Apr-24,kamera terbaik jelek huawei
@DanielMasiku-k4s,2770,Tetap s24 ultraÂÂ¥Â¹,neutral,2024-09-22 00:11:32+00:00,1,Huawei Pura 70 Ultra,Huawei,Flagship,18-Apr-24,s24 ultraâ â â¹
@PRETEL_MS,2771,"sekarang msh pake huawei nova 5t.
semoga besok bisa ganti flagship nya huawei.
huawei the best dah... ÂÂ",positive,2024-09-18 12:26:09+00:00,1,Huawei Pura 70 Ultra,Huawei,Flagship,18-Apr-24,pakai huawei nova 5t semoga besok ganti flagship nya the best â
@mohammad_hamka,2772,Samsung  the best  no debat,positive,2024-08-21 18:22:37+00:00,1,Huawei Pura 70 Ultra,Huawei,Flagship,18-Apr-24,samsung the best no debat
@RIYANTUMEL,2773,Emang huawei gak pernah gagal buat produk totalitasÂÂÂ,positive,2024-07-11 06:54:36+00:00,1,Huawei Pura 70 Ultra,Huawei,Flagship,18-Apr-24,huawei tidak gagal produk totalitasâ â
@chandrikamahant7501,2774,Tampilan yang bagus.,positive,2024-11-12 04:15:02+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,tampilan bagus
@dhrslayer,2775,"Oh, ponselnya akan ringan, tapi baterainya hanya 100mAh",negative,2024-11-08 16:16:52+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,oh ponselnya ringan tapi baterainya 100mah
@TemurbekAbdukarimov-ct3py,2776,iPhone XRÃ¢ÂÂ iPhone 17Ã¢ÂÂ,negative,2024-11-06 17:33:28+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,iphone xrã â 17ã
@Sudden-Champion24,2777,Saya suka tiga tonjolan kameranya. Ini membedakan iPhone dari Samsung. Membuat iPhone terlihat seperti iPhone. Saya juga suka Dynamic Island.,positive,2024-10-31 21:28:03+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,suka tonjolan kameranya membedakan iphone dari samsung dynamic island
@Kitao9,2778,Mereka harus mempekerjakanmu.,negative,2024-10-31 04:48:04+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,mempekerjakanmu
@RaimGamingyt,2779,Awalnya saya pikir ini adalah iPhone Xr,negative,2024-10-29 13:09:41+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,pikir iphone xr
